prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,2048,4,32,23.8823
16,2048,4,64,23.9567
16,2048,4,128,24.5973
16,2048,4,256,25.2157
16,2048,4,512,26.7197
16,2048,4,1024,27.7543
16,2048,4,2048,33.4293
16,2048,4,4096,43.7757
16,2048,4,8192,66.0477
16,2048,4,16384,106.634
16,2048,8,16,24.256
16,2048,8,32,24.5227
16,2048,8,64,24.864
16,2048,8,128,25.6317
16,2048,8,256,28.587
16,2048,8,512,28.2247
16,2048,8,1024,33.8243
16,2048,8,2048,55.7973
16,2048,8,4096,85.27
16,2048,8,8192,107.211
16,2048,8,16384,191.68
16,2048,16,16,24.9697
16,2048,16,32,25.035
16,2048,16,64,25.5253
16,2048,16,128,29.9527
16,2048,16,256,32.4053
16,2048,16,512,38.9437
16,2048,16,1024,55.9147
16,2048,16,2048,86.005
16,2048,16,4096,107.2
16,2048,16,8192,191.658
16,2048,16,16384,360.884
16,2048,32,16,27.616
16,2048,32,32,28.0533
16,2048,32,64,28.299
16,2048,32,128,33.675
16,2048,32,256,41.1627
16,2048,32,512,57.2587
16,2048,32,1024,86.229
16,2048,32,2048,107.69
16,2048,32,4096,192.512
16,2048,32,8192,361.374
16,2048,32,16384,700.254
16,2048,64,16,32.928
16,2048,64,32,32.4797
16,2048,64,64,33.845
16,2048,64,128,42.922
16,2048,64,256,57.4613
16,2048,64,512,80.597
16,2048,64,1024,113.077
16,2048,64,2048,195.883
16,2048,64,4096,362.9
16,2048,64,8192,696.585
16,2048,64,16384,1363.32
16,2048,128,16,41.8233
16,2048,128,32,42.4317
16,2048,128,64,45.0667
16,2048,128,128,59.424
16,2048,128,256,85.738
16,2048,128,512,123.125
16,2048,128,1024,203.605
16,2048,128,2048,369.322
16,2048,128,4096,707.178
16,2048,128,8192,1374.91
16,2048,128,16384,2739.96
16,4096,0,0,31.157
16,4096,1,16,29.77
16,4096,1,32,30.4103
16,4096,1,64,29.9633
16,4096,1,128,31.6587
16,4096,1,256,32.864
16,4096,1,512,31.9577
16,4096,1,1024,27.616
16,4096,1,2048,29.451
16,4096,1,4096,32.4587
16,4096,1,8192,35.8717
16,4096,1,16384,49.2683
16,4096,2,16,29.3973
16,4096,2,32,29.632
16,4096,2,64,29.5677
16,4096,2,128,32.544
16,4096,2,256,34.2297
16,4096,2,512,27.2427
16,4096,2,1024,28.768
16,4096,2,2048,31.456
16,4096,2,4096,36.427
16,4096,2,8192,47.6903
16,4096,2,16384,70.0057
